timestamp,service,level,status_code,latency_ms,bytes,user_id,message
2026-03-01 00:02:36,api,INFO,200,170.8,750.0,1254,GET /api/orders/1254 completed
2026-03-01 00:02:38,api,INFO,200,116.8,2034.0,1179,GET /api/orders/1179 completed
2026-03-01 00:02:42,api,INFO,200,173.7,1633.0,1155,GET /api/orders/1155 completed
2026-03-01 00:02:44,api,INFO,200,129.0,1408.0,1177,GET /api/orders/1177 completed
2026-03-01 00:02:50,db,INFO,200,50.8,901.0,1169,query on table orders
2026-03-01 00:02:53,cache,INFO,200,8.2,3452.0,1032,cache lookup for key k1032
2026-03-01 00:02:56,worker,INFO,200,291.1,2125.0,1281,job 1281 processed
2026-03-01 00:03:02,auth,INFO,200,63.0,1410.0,1078,login for user 1078
2026-03-01 00:03:07,api,INFO,200,85.7,2299.0,1115,GET /api/orders/1115 completed
2026-03-01 00:03:14,api,INFO,200,60.1,1018.0,1275,GET /api/orders/1275 completed
2026-03-01 00:03:19,worker,INFO,200,279.8,2725.0,1107,job 1107 processed
2026-03-01 00:03:25,api,INFO,200,138.3,2348.0,1168,GET /api/orders/1168 completed
2026-03-01 00:03:27,cache,INFO,200,5.4,1752.0,1056,cache lookup for key k1056
2026-03-01 00:03:32,db,INFO,200,43.5,4531.0,1198,query on table orders
2026-03-01 00:03:36,cache,ERROR,503,4.3,2758.0,1036,cache lookup for key k1036 failed: upstream error
2026-03-01 00:03:43,cache,INFO,200,3.8,1635.0,1067,cache lookup for key k1067
2026-03-01 00:03:47,db,INFO,404,26.3,673.0,1031,query on table orders
2026-03-01 00:03:52,cache,WARN,200,4.0,3285.0,1127,cache lookup for key k1127 (slow response)
2026-03-01 00:03:54,cache,INFO,200,3.6,5820.0,1191,cache lookup for key k1191
2026-03-01 00:03:57,cache,INFO,404,1.8,2449.0,1285,cache lookup for key k1285
2026-03-01 00:04:01,cache,INFO,200,5.7,1407.0,1274,cache lookup for key k1274
2026-03-01 00:04:03,api,INFO,200,99.7,1375.0,1269,GET /api/orders/1269 completed
2026-03-01 00:04:10,auth,INFO,200,35.8,650.0,1128,login for user 1128
2026-03-01 00:04:13,worker,INFO,200,480.9,2211.0,1025,job 1025 processed
2026-03-01 00:04:21,api,INFO,200,135.1,1496.0,1248,GET /api/orders/1248 completed
2026-03-01 00:04:26,api,INFO,200,225.4,2299.0,1257,GET /api/orders/1257 completed
2026-03-01 00:04:31,cache,INFO,200,3.3,3038.0,1137,cache lookup for key k1137
2026-03-01 00:04:36,cache,ERROR,503,2.9,1619.0,1107,cache lookup for key k1107 failed: upstream error
2026-03-01 00:04:42,cache,INFO,200,5.7,2173.0,1267,cache lookup for key k1267
2026-03-01 00:04:44,cache,INFO,200,3.4,2237.0,1085,cache lookup for key k1085
2026-03-01 00:04:48,worker,INFO,200,588.8,2624.0,1183,job 1183 processed
2026-03-01 00:04:51,api,INFO,404,142.1,2214.0,1149,GET /api/orders/1149 completed
2026-03-01 00:04:55,auth,INFO,200,33.6,1032.0,1252,login for user 1252
2026-03-01 00:04:57,auth,INFO,200,39.4,2918.0,1048,login for user 1048
2026-03-01 00:05:05,auth,INFO,200,38.0,760.0,1056,login for user 1056
2026-03-01 00:05:07,cache,INFO,200,6.2,2655.0,1012,cache lookup for key k1012
2026-03-01 00:05:13,worker,INFO,200,511.1,2303.0,1029,job 1029 processed
2026-03-01 00:05:16,db,INFO,200,42.2,1314.0,1201,query on table orders
2026-03-01 00:05:23,api,WARN,200,74.8,1945.0,1146,GET /api/orders/1146 completed (slow response)
2026-03-01 00:05:28,auth,INFO,200,66.0,3184.0,1058,login for user 1058
2026-03-01 00:05:31,worker,INFO,200,109.6,3409.0,1057,job 1057 processed
2026-03-01 00:05:37,auth,INFO,200,60.5,2561.0,1128,login for user 1128
2026-03-01 00:05:44,api,INFO,200,115.1,873.0,1208,GET /api/orders/1208 completed
2026-03-01 00:05:51,api,INFO,200,175.4,3107.0,1005,GET /api/orders/1005 completed
2026-03-01 00:05:56,api,INFO,200,141.5,2455.0,1180,GET /api/orders/1180 completed
2026-03-01 00:05:59,api,INFO,200,82.0,1863.0,1292,GET /api/orders/1292 completed
2026-03-01 00:06:01,cache,INFO,200,3.8,1180.0,1122,cache lookup for key k1122
2026-03-01 00:06:08,db,INFO,200,22.6,1717.0,1120,query on table orders
2026-03-01 00:06:13,db,INFO,200,29.7,2254.0,1273,query on table orders
2026-03-01 00:06:16,cache,INFO,200,3.1,953.0,1064,cache lookup for key k1064
2026-03-01 00:06:23,auth,WARN,200,165.8,2712.0,1262,login for user 1262 (slow response)
2026-03-01 00:06:28,cache,WARN,200,3.0,390.0,1015,cache lookup for key k1015 (slow response)
2026-03-01 00:06:33,cache,INFO,200,3.2,3034.0,1268,cache lookup for key k1268
2026-03-01 00:06:37,db,INFO,200,35.4,1904.0,1229,query on table orders
2026-03-01 00:06:41,api,INFO,200,233.8,1222.0,1065,GET /api/orders/1065 completed
2026-03-01 00:06:44,worker,INFO,200,271.1,2989.0,1093,job 1093 processed
2026-03-01 00:06:45,auth,INFO,200,92.3,1233.0,1128,login for user 1128
2026-03-01 00:06:52,db,INFO,200,47.9,2071.0,1062,query on table orders
2026-03-01 00:06:56,api,INFO,200,86.3,1612.0,1243,GET /api/orders/1243 completed
2026-03-01 00:07:01,api,INFO,200,102.0,1102.0,1021,GET /api/orders/1021 completed
2026-03-01 00:07:05,api,INFO,200,235.3,2521.0,1211,GET /api/orders/1211 completed
2026-03-01 00:07:11,api,INFO,200,56.8,1274.0,1159,GET /api/orders/1159 completed
2026-03-01 00:07:12,worker,INFO,200,233.1,2621.0,1183,job 1183 processed
2026-03-01 00:07:16,api,INFO,404,55.0,1376.0,1237,GET /api/orders/1237 completed
2026-03-01 00:07:18,api,INFO,200,85.0,793.0,1152,GET /api/orders/1152 completed
2026-03-01 00:07:20,worker,INFO,200,392.6,5182.0,1066,job 1066 processed
2026-03-01 00:07:27,api,INFO,200,79.1,2176.0,1287,GET /api/orders/1287 completed
2026-03-01 00:07:33,cache,INFO,200,4.5,1057.0,1241,cache lookup for key k1241
2026-03-01 00:07:37,cache,INFO,200,4.2,2164.0,1273,cache lookup for key k1273
2026-03-01 00:07:41,worker,INFO,200,491.8,3257.0,1231,job 1231 processed
2026-03-01 00:07:48,db,INFO,200,31.8,681.0,1186,query on table orders
2026-03-01 00:07:52,api,INFO,200,110.5,949.0,1192,GET /api/orders/1192 completed
2026-03-01 00:07:57,worker,INFO,200,307.0,1244.0,1202,job 1202 processed
2026-03-01 00:08:02,cache,INFO,200,5.9,847.0,1058,cache lookup for key k1058
2026-03-01 00:08:06,api,INFO,404,122.9,4437.0,1050,GET /api/orders/1050 completed
2026-03-01 00:08:10,api,INFO,404,173.1,4590.0,1226,GET /api/orders/1226 completed
2026-03-01 00:08:17,cache,INFO,200,2.9,1517.0,1196,cache lookup for key k1196
2026-03-01 00:08:24,db,INFO,200,35.4,2671.0,1028,query on table orders
2026-03-01 00:08:26,cache,INFO,200,3.8,1377.0,1154,cache lookup for key k1154
2026-03-01 00:08:33,api,INFO,200,79.5,1260.0,1182,GET /api/orders/1182 completed
2026-03-01 00:08:35,api,INFO,200,98.3,2246.0,1084,GET /api/orders/1084 completed
2026-03-01 00:08:41,db,INFO,200,18.4,4459.0,1070,query on table orders
2026-03-01 00:08:47,api,INFO,200,84.8,933.0,1195,GET /api/orders/1195 completed
2026-03-01 00:08:49,api,INFO,200,254.8,1068.0,1031,GET /api/orders/1031 completed
2026-03-01 00:08:53,auth,INFO,200,60.3,2006.0,1201,login for user 1201
2026-03-01 00:09:00,db,INFO,200,20.8,1188.0,1151,query on table orders
2026-03-01 00:09:01,auth,ERROR,500,75.7,828.0,1069,login for user 1069 failed: upstream error
2026-03-01 00:09:07,cache,ERROR,503,5.9,1150.0,1103,cache lookup for key k1103 failed: upstream error
2026-03-01 00:09:13,cache,WARN,200,8.0,973.0,1061,cache lookup for key k1061 (slow response)
2026-03-01 00:09:17,api,INFO,200,146.5,713.0,1039,GET /api/orders/1039 completed
2026-03-01 00:09:23,api,WARN,200,165.1,1650.0,1086,GET /api/orders/1086 completed (slow response)
2026-03-01 00:09:26,db,INFO,200,36.8,895.0,1097,query on table orders
2026-03-01 00:09:29,api,INFO,200,87.1,1270.0,1298,GET /api/orders/1298 completed
2026-03-01 00:09:32,worker,WARN,200,430.1,1538.0,1058,job 1058 processed (slow response)
2026-03-01 00:09:35,api,INFO,200,107.4,3289.0,1086,GET /api/orders/1086 completed
2026-03-01 00:09:39,api,INFO,200,74.6,1428.0,1040,GET /api/orders/1040 completed
2026-03-01 00:09:46,api,INFO,200,224.5,4943.0,1265,GET /api/orders/1265 completed
2026-03-01 00:09:51,db,INFO,200,31.8,1075.0,1142,query on table orders
2026-03-01 00:09:54,db,INFO,200,24.4,1954.0,1139,query on table orders
2026-03-01 00:09:57,api,INFO,200,102.7,1593.0,1297,GET /api/orders/1297 completed
2026-03-01 00:10:05,worker,INFO,200,562.2,3658.0,1145,job 1145 processed
2026-03-01 00:10:09,worker,INFO,200,365.0,2689.0,1201,job 1201 processed
2026-03-01 00:10:16,cache,INFO,200,3.0,1529.0,1021,cache lookup for key k1021
2026-03-01 00:10:21,api,INFO,200,190.6,955.0,1191,GET /api/orders/1191 completed
2026-03-01 00:10:25,api,INFO,200,89.2,2542.0,1163,GET /api/orders/1163 completed
2026-03-01 00:10:32,db,WARN,200,45.9,2872.0,1038,query on table orders (slow response)
2026-03-01 00:10:38,db,INFO,200,35.3,736.0,1192,query on table orders
2026-03-01 00:10:43,cache,INFO,200,3.2,2083.0,1217,cache lookup for key k1217
2026-03-01 00:10:47,api,INFO,200,173.6,1113.0,1051,GET /api/orders/1051 completed
2026-03-01 00:10:54,api,INFO,200,154.7,3227.0,1193,GET /api/orders/1193 completed
2026-03-01 00:10:58,worker,INFO,200,527.7,1771.0,1225,job 1225 processed
2026-03-01 00:11:05,worker,INFO,200,400.8,1603.0,1239,job 1239 processed
2026-03-01 00:11:07,api,INFO,200,112.1,1666.0,1071,GET /api/orders/1071 completed
2026-03-01 00:11:11,cache,INFO,200,1.2,3747.0,1202,cache lookup for key k1202
2026-03-01 00:11:16,cache,INFO,200,3.5,1001.0,1058,cache lookup for key k1058
2026-03-01 00:11:23,api,INFO,200,106.9,1838.0,1164,GET /api/orders/1164 completed
2026-03-01 00:11:26,cache,WARN,200,5.6,8441.0,1027,cache lookup for key k1027 (slow response)
2026-03-01 00:11:32,auth,INFO,404,142.2,3707.0,1211,login for user 1211
2026-03-01 00:11:38,api,INFO,200,121.2,1311.0,1003,GET /api/orders/1003 completed
2026-03-01 00:11:44,db,WARN,200,85.3,1340.0,1139,query on table orders (slow response)
2026-03-01 00:11:49,auth,INFO,200,57.5,1751.0,1170,login for user 1170
2026-03-01 00:11:56,cache,WARN,200,6.0,3679.0,1106,cache lookup for key k1106 (slow response)
2026-03-01 00:12:00,api,INFO,200,183.8,2324.0,1232,GET /api/orders/1232 completed
2026-03-01 00:12:04,api,INFO,200,62.4,1035.0,1231,GET /api/orders/1231 completed
2026-03-01 00:12:06,api,INFO,200,225.4,1097.0,1240,GET /api/orders/1240 completed
2026-03-01 00:12:08,cache,INFO,200,2.7,1881.0,1032,cache lookup for key k1032
2026-03-01 00:12:11,api,INFO,200,113.4,3742.0,1121,GET /api/orders/1121 completed
2026-03-01 00:12:18,api,INFO,200,85.9,3882.0,1233,GET /api/orders/1233 completed
2026-03-01 00:12:24,worker,INFO,200,309.5,2767.0,1045,job 1045 processed
2026-03-01 00:12:27,api,INFO,200,77.0,1709.0,1205,GET /api/orders/1205 completed
2026-03-01 00:12:32,api,INFO,200,103.2,2394.0,1137,GET /api/orders/1137 completed
2026-03-01 00:12:36,db,INFO,200,59.3,3118.0,1160,query on table orders
2026-03-01 00:12:41,worker,INFO,200,257.9,1566.0,1042,job 1042 processed
2026-03-01 00:12:47,worker,INFO,200,581.8,4445.0,1234,job 1234 processed
2026-03-01 00:12:50,worker,INFO,200,468.3,2480.0,1256,job 1256 processed
2026-03-01 00:12:57,api,INFO,200,157.1,1149.0,1061,GET /api/orders/1061 completed
2026-03-01 00:13:01,api,INFO,200,142.0,3084.0,1253,GET /api/orders/1253 completed
2026-03-01 00:13:07,api,INFO,200,163.1,2536.0,1025,GET /api/orders/1025 completed
2026-03-01 00:13:12,cache,INFO,200,5.2,2433.0,1244,cache lookup for key k1244
2026-03-01 00:13:15,cache,INFO,200,2.7,1299.0,1208,cache lookup for key k1208
2026-03-01 00:13:17,api,INFO,200,69.2,1681.0,1053,GET /api/orders/1053 completed
2026-03-01 00:13:21,api,INFO,200,172.6,1357.0,1205,GET /api/orders/1205 completed
2026-03-01 00:13:27,cache,INFO,200,4.8,1601.0,1263,cache lookup for key k1263
2026-03-01 00:13:33,auth,INFO,200,108.3,2139.0,1167,login for user 1167
2026-03-01 00:13:39,cache,INFO,200,4.1,675.0,1211,cache lookup for key k1211
2026-03-01 00:13:41,auth,INFO,200,55.6,1330.0,1143,login for user 1143
2026-03-01 00:13:48,worker,INFO,200,283.8,1483.0,1179,job 1179 processed
2026-03-01 00:13:54,api,INFO,404,59.1,5857.0,1294,GET /api/orders/1294 completed
2026-03-01 00:14:01,db,INFO,200,38.8,2394.0,1222,query on table orders
2026-03-01 00:14:06,worker,INFO,200,689.2,3437.0,1228,job 1228 processed
2026-03-01 00:14:13,cache,INFO,200,3.7,1640.0,1155,cache lookup for key k1155
2026-03-01 00:14:15,cache,INFO,200,5.3,2559.0,1127,cache lookup for key k1127
2026-03-01 00:14:16,api,INFO,200,160.9,2245.0,1201,GET /api/orders/1201 completed
2026-03-01 00:14:18,auth,INFO,200,33.2,1514.0,1065,login for user 1065
2026-03-01 00:14:21,auth,INFO,200,66.2,2619.0,1031,login for user 1031
2026-03-01 00:14:24,api,INFO,200,79.3,548.0,1059,GET /api/orders/1059 completed
2026-03-01 00:14:26,cache,INFO,200,4.3,1387.0,1048,cache lookup for key k1048
2026-03-01 00:14:31,api,INFO,200,147.5,6535.0,1047,GET /api/orders/1047 completed
2026-03-01 00:14:33,api,INFO,200,107.9,1495.0,1054,GET /api/orders/1054 completed
2026-03-01 00:14:38,api,INFO,200,116.5,1441.0,1261,GET /api/orders/1261 completed
2026-03-01 00:14:41,worker,INFO,200,592.5,1403.0,1038,job 1038 processed
2026-03-01 00:14:46,worker,INFO,200,839.0,2167.0,1028,job 1028 processed
2026-03-01 00:14:48,api,INFO,200,83.2,2872.0,1133,GET /api/orders/1133 completed
2026-03-01 00:14:51,api,INFO,200,103.7,4771.0,1074,GET /api/orders/1074 completed
2026-03-01 00:14:58,api,INFO,200,90.8,1999.0,1156,GET /api/orders/1156 completed
2026-03-01 00:15:03,api,INFO,200,80.8,2406.0,1237,GET /api/orders/1237 completed
2026-03-01 00:15:09,api,INFO,200,142.7,4344.0,1196,GET /api/orders/1196 completed
2026-03-01 00:15:15,worker,INFO,200,317.5,1099.0,1214,job 1214 processed
2026-03-01 00:15:20,api,INFO,200,179.9,1576.0,1060,GET /api/orders/1060 completed
2026-03-01 00:15:23,api,INFO,200,181.9,910.0,1143,GET /api/orders/1143 completed
2026-03-01 00:15:28,api,INFO,200,114.1,4728.0,1149,GET /api/orders/1149 completed
2026-03-01 00:15:29,api,INFO,200,81.0,748.0,1077,GET /api/orders/1077 completed
2026-03-01 00:15:36,api,INFO,200,122.3,4941.0,1156,GET /api/orders/1156 completed
2026-03-01 00:15:43,auth,INFO,200,58.7,1395.0,1159,login for user 1159
2026-03-01 00:15:50,cache,INFO,200,3.1,2767.0,1215,cache lookup for key k1215
2026-03-01 00:15:51,worker,INFO,200,626.7,677.0,1150,job 1150 processed
2026-03-01 00:15:55,api,INFO,200,112.3,678.0,1137,GET /api/orders/1137 completed
2026-03-01 00:15:58,api,INFO,200,80.2,982.0,1051,GET /api/orders/1051 completed
2026-03-01 00:16:00,api,INFO,200,148.1,710.0,1265,GET /api/orders/1265 completed
2026-03-01 00:16:06,api,INFO,200,69.3,622.0,1056,GET /api/orders/1056 completed
2026-03-01 00:16:12,cache,WARN,200,5.9,2284.0,1260,cache lookup for key k1260 (slow response)
2026-03-01 00:16:15,api,INFO,200,109.5,1426.0,1019,GET /api/orders/1019 completed
2026-03-01 00:16:22,api,INFO,200,199.7,5777.0,1297,GET /api/orders/1297 completed
2026-03-01 00:16:28,cache,INFO,200,4.1,3325.0,1140,cache lookup for key k1140
2026-03-01 00:16:31,worker,INFO,200,229.3,1614.0,1130,job 1130 processed
2026-03-01 00:16:37,worker,INFO,200,311.3,2713.0,1262,job 1262 processed
2026-03-01 00:16:44,auth,INFO,200,65.9,1621.0,1240,login for user 1240
2026-03-01 00:16:46,api,INFO,200,98.0,1456.0,1029,GET /api/orders/1029 completed
2026-03-01 00:16:51,api,ERROR,503,109.3,4551.0,1084,GET /api/orders/1084 completed failed: query timeout after 30000 ms
2026-03-01 00:16:56,worker,INFO,200,476.1,1402.0,1263,job 1263 processed
2026-03-01 00:17:02,api,INFO,200,68.9,3470.0,1227,GET /api/orders/1227 completed
2026-03-01 00:17:04,cache,INFO,200,3.3,3248.0,1271,cache lookup for key k1271
2026-03-01 00:17:09,cache,INFO,200,2.6,3320.0,1266,cache lookup for key k1266
2026-03-01 00:17:14,cache,INFO,200,3.9,1854.0,1166,cache lookup for key k1166
2026-03-01 00:17:21,cache,INFO,200,5.0,614.0,1042,cache lookup for key k1042
2026-03-01 00:17:27,auth,INFO,200,55.7,2940.0,1088,login for user 1088
2026-03-01 00:17:31,cache,INFO,200,2.7,1222.0,1079,cache lookup for key k1079
2026-03-01 00:17:37,api,INFO,200,96.8,1592.0,1097,GET /api/orders/1097 completed
2026-03-01 00:17:43,worker,INFO,200,323.2,1175.0,1263,job 1263 processed
2026-03-01 00:17:50,api,INFO,200,134.1,3562.0,1114,GET /api/orders/1114 completed
2026-03-01 00:17:53,cache,INFO,200,4.7,1068.0,1151,cache lookup for key k1151
2026-03-01 00:17:54,api,INFO,200,131.8,2319.0,1081,GET /api/orders/1081 completed
2026-03-01 00:18:00,db,INFO,200,43.5,1565.0,1223,query on table orders
2026-03-01 00:18:02,api,INFO,200,83.4,3308.0,1200,GET /api/orders/1200 completed
2026-03-01 00:18:07,api,INFO,200,77.9,1187.0,1031,GET /api/orders/1031 completed
2026-03-01 00:18:14,api,INFO,200,67.6,3024.0,1073,GET /api/orders/1073 completed
2026-03-01 00:18:18,api,INFO,200,155.8,1401.0,1148,GET /api/orders/1148 completed
2026-03-01 00:18:21,api,INFO,200,124.5,1127.0,1070,GET /api/orders/1070 completed
2026-03-01 00:18:26,db,INFO,200,24.0,2521.0,1107,query on table orders
2026-03-01 00:18:31,auth,INFO,200,74.4,1218.0,1131,login for user 1131
2026-03-01 00:18:33,db,INFO,200,29.1,3416.0,1116,query on table orders
2026-03-01 00:18:37,api,WARN,200,95.8,3773.0,1006,GET /api/orders/1006 completed (slow response)
2026-03-01 00:18:39,api,INFO,200,82.6,1409.0,1176,GET /api/orders/1176 completed
2026-03-01 00:18:45,cache,INFO,200,4.1,1872.0,1256,cache lookup for key k1256
2026-03-01 00:18:51,db,WARN,200,38.2,1200.0,1140,query on table orders (slow response)
2026-03-01 00:18:55,cache,INFO,200,4.2,859.0,1060,cache lookup for key k1060
2026-03-01 00:18:59,worker,INFO,200,354.8,626.0,1106,job 1106 processed
2026-03-01 00:19:03,auth,INFO,200,54.0,3276.0,1287,login for user 1287
2026-03-01 00:19:06,api,INFO,200,111.6,815.0,1284,GET /api/orders/1284 completed
2026-03-01 00:19:09,api,INFO,200,102.0,1126.0,1275,GET /api/orders/1275 completed
2026-03-01 00:19:13,auth,INFO,200,22.5,1162.0,1054,login for user 1054
2026-03-01 00:19:17,api,INFO,200,97.2,916.0,1133,GET /api/orders/1133 completed
2026-03-01 00:19:19,db,INFO,200,28.4,2058.0,1187,query on table orders
2026-03-01 00:19:25,auth,INFO,200,63.6,865.0,1262,login for user 1262
2026-03-01 00:19:30,db,INFO,200,29.1,3109.0,1207,query on table orders
2026-03-01 00:19:33,api,INFO,200,105.3,2069.0,1048,GET /api/orders/1048 completed
2026-03-01 00:19:35,cache,INFO,200,3.3,2001.0,1131,cache lookup for key k1131
2026-03-01 00:19:41,auth,INFO,404,42.0,942.0,1183,login for user 1183
2026-03-01 00:19:43,cache,INFO,200,2.1,1629.0,1057,cache lookup for key k1057
2026-03-01 00:19:46,auth,INFO,200,45.9,723.0,1006,login for user 1006
2026-03-01 00:19:48,cache,INFO,200,4.0,4050.0,1037,cache lookup for key k1037
2026-03-01 00:19:50,cache,INFO,404,4.1,626.0,1246,cache lookup for key k1246
2026-03-01 00:19:57,api,INFO,200,174.1,943.0,1034,GET /api/orders/1034 completed
2026-03-01 00:20:00,api,INFO,200,199.0,1419.0,1072,GET /api/orders/1072 completed
2026-03-01 00:20:03,worker,INFO,200,388.7,1781.0,1296,job 1296 processed
2026-03-01 00:20:10,auth,INFO,200,62.1,1931.0,1233,login for user 1233
2026-03-01 00:20:15,db,INFO,200,28.8,1446.0,1075,query on table orders
2026-03-01 00:20:18,worker,INFO,200,393.5,1539.0,1062,job 1062 processed
2026-03-01 00:20:22,auth,INFO,200,41.0,602.0,1031,login for user 1031
2026-03-01 00:20:29,api,WARN,200,97.9,3616.0,1073,GET /api/orders/1073 completed (slow response)
2026-03-01 00:20:32,auth,INFO,200,59.5,2824.0,1064,login for user 1064
2026-03-01 00:20:38,auth,INFO,200,73.0,1588.0,1245,login for user 1245
2026-03-01 00:20:40,worker,INFO,200,307.3,1147.0,1254,job 1254 processed
2026-03-01 00:20:46,worker,INFO,200,323.2,1493.0,1286,job 1286 processed
2026-03-01 00:20:52,api,INFO,200,161.1,1728.0,1088,GET /api/orders/1088 completed
2026-03-01 00:20:59,api,INFO,200,106.8,955.0,1019,GET /api/orders/1019 completed
2026-03-01 00:21:04,auth,INFO,200,64.3,1300.0,1030,login for user 1030
2026-03-01 00:21:08,auth,INFO,200,80.6,2047.0,1080,login for user 1080
2026-03-01 00:21:10,cache,INFO,200,4.0,6936.0,1259,cache lookup for key k1259
2026-03-01 00:21:14,auth,INFO,200,51.1,1632.0,1183,login for user 1183
2026-03-01 00:21:21,api,INFO,404,183.8,6116.0,1187,GET /api/orders/1187 completed
2026-03-01 00:21:23,api,INFO,200,102.8,2136.0,1192,GET /api/orders/1192 completed
2026-03-01 00:21:26,api,INFO,404,130.6,1049.0,1189,GET /api/orders/1189 completed
2026-03-01 00:21:31,cache,INFO,200,2.8,776.0,1237,cache lookup for key k1237
2026-03-01 00:21:37,auth,INFO,404,107.2,813.0,1031,login for user 1031
2026-03-01 00:21:44,cache,INFO,200,3.3,4420.0,1247,cache lookup for key k1247
2026-03-01 00:21:46,api,INFO,200,207.2,1124.0,1210,GET /api/orders/1210 completed
2026-03-01 00:21:49,worker,INFO,200,343.2,1737.0,1278,job 1278 processed
2026-03-01 00:21:55,auth,INFO,200,53.1,1424.0,1009,login for user 1009
2026-03-01 00:22:00,db,INFO,200,21.0,1707.0,1272,query on table orders
2026-03-01 00:22:06,cache,INFO,200,2.6,944.0,1017,cache lookup for key k1017
2026-03-01 00:22:14,db,INFO,200,34.9,1490.0,1028,query on table orders
2026-03-01 00:22:21,worker,INFO,200,531.4,1654.0,1238,job 1238 processed
2026-03-01 00:22:27,api,INFO,200,91.8,2422.0,1152,GET /api/orders/1152 completed
2026-03-01 00:22:34,cache,INFO,200,3.8,1416.0,1078,cache lookup for key k1078
2026-03-01 00:22:37,worker,INFO,404,530.2,3163.0,1267,job 1267 processed
2026-03-01 00:22:43,cache,WARN,200,3.8,1111.0,1178,cache lookup for key k1178 (slow response)
2026-03-01 00:22:45,cache,INFO,200,3.1,1004.0,1233,cache lookup for key k1233
2026-03-01 00:22:51,api,INFO,200,121.7,2179.0,1299,GET /api/orders/1299 completed
2026-03-01 00:22:57,api,INFO,404,111.7,4332.0,1180,GET /api/orders/1180 completed
2026-03-01 00:23:03,worker,INFO,200,342.0,6718.0,1174,job 1174 processed
2026-03-01 00:23:07,api,INFO,200,152.6,844.0,1063,GET /api/orders/1063 completed
2026-03-01 00:23:11,db,INFO,200,17.3,727.0,1177,query on table orders
2026-03-01 00:23:15,db,INFO,200,59.7,2003.0,1230,query on table orders
2026-03-01 00:23:17,worker,INFO,200,422.3,849.0,1159,job 1159 processed
2026-03-01 00:23:24,api,INFO,200,78.0,7157.0,1077,GET /api/orders/1077 completed
2026-03-01 00:23:28,api,INFO,200,137.3,1034.0,1108,GET /api/orders/1108 completed
2026-03-01 00:23:32,auth,INFO,200,60.3,1077.0,1252,login for user 1252
2026-03-01 00:23:37,cache,INFO,200,5.8,1872.0,1110,cache lookup for key k1110
