1 22 81.516 2648.3 117 54.988 39.323 77.958 50.206 22.753 21.243 7.5 120.84 294.69
1 23 81.122 2643.4 117.54 58.866 39.986 78.664 50.206 22.753 21.243 7.5 121.11 290.7
1 24 81.476 2622 117.72 57.847 37.238 77.832 50.206 22.753 21.243 7.5 118.71 294.7
1 25 82.765 2633.6 117.87 55.793 39.068 78.33 50.206 22.753 18.56 7.5 121.83 287.39
1 26 78.188 2635.2 116.07 54.93 40.495 78.433 30.327 22.753 18.56 7.5 118.68 291.76
1 27 77.31 2636.4 115.75 57.703 39.841 78.378 30.327 22.753 18.56 7.5 117.15 304.06
1 28 76.494 2626.1 116.39 58.337 39.317 77.897 30.327 22.753 18.56 7.5 115.81 299.47
1 29 75.869 2629.5 116.81 60.913 38.066 78.137 30.327 22.753 18.56 7.5 113.94 299.52
1 30 79.032 2616.1 116.26 55.768 38.134 77.705 30.327 22.753 18.56 7.5 117.17 298.84
1 31 79.364 2607.9 116.93 53.231 36.338 78.069 30.327 22.753 16.424 7.5 115.7 288.21
1 32 77.784 2633.2 116.58 52.206 34.632 77.582 30.327 22.753 16.424 7.5 112.42 287.69
1 33 82.144 2620.6 115.94 53.069 37.663 77.105 30.327 22.753 16.424 7.5 119.81 282.96
1 34 80.619 2626.4 117.27 54.623 34.494 77.545 30.327 22.753 16.424 7.5 115.11 287.55
1 35 82.899 2645.8 116.48 50.495 38.074 76.811 30.327 22.753 16.424 7.5 120.97 281.64
1 36 83.822 2644.9 116.37 46.081 39.802 77.117 30.327 22.753 16.424 7.5 123.62 299.69
1 37 81.781 2645.5 116.71 49.898 40.017 77.191 30.327 22.753 19.925 7.5 121.8 301.47
1 38 80.314 2659.6 116.27 48.235 40.345 76.845 30.327 22.753 19.925 7.5 120.66 309.66
1 39 82.601 2657 115.93 44.965 42.74 76.991 30.327 22.753 19.925 7.5 125.34 307.56
1 40 86.712 2645.3 116.5 49.109 42.604 77.222 30.327 22.753 19.925 7.5 129.32 316.84
1 41 83.504 2667.5 116.91 52.366 41.026 77.478 30.327 79.426 19.925 7.5 124.53 324.19
1 42 85.628 2681.5 116.84 54.835 39.118 77.895 30.327 79.426 19.925 7.5 124.75 319.32
1 43 86.903 2673.8 117.03 51.044 38.118 77.617 30.327 79.426 23.709 7.5 125.02 311.59
1 44 86.047 2687.9 117.3 52.389 41.854 77.625 30.327 79.426 23.709 7.5 127.9 309.29
1 45 90.84 2684.7 116.39 51.451 42.499 77.991 30.327 79.426 23.709 7.5 133.34 316.98
1 46 93.861 2684.8 117.69 55.827 40.299 78.712 30.327 79.426 23.709 7.5 134.16 321.67
1 47 88.554 2690.5 117.87 54.295 38.461 78.026 30.327 79.426 23.709 7.5 127.01 317.92
1 48 91.381 2703.6 117.69 49.426 37.537 77.76 30.327 79.426 23.709 7.5 128.92 310.29
1 49 91.74 2690.8 118.7 50.052 37.843 78.192 30.327 79.426 28.098 7.5 129.58 301.51
1 50 93.105 2693 119.36 46.52 37.77 77.925 30.327 79.426 28.098 7.5 130.88 304.41
1 51 96.637 2701.5 118.77 50.164 40.126 79.065 47.709 79.426 28.098 7.5 136.76 305.93
1 52 96.091 2699.9 118.66 50.999 40.473 79.331 47.709 79.426 28.098 7.5 136.56 304.35
1 53 98.845 2706.4 119.01 48.961 39.298 78.992 47.709 79.426 28.098 7.5 138.14 306.74
1 54 101.33 2704.8 119.09 48.36 39.784 78.927 47.709 79.426 28.098 7.5 141.11 302.91
1 55 99.583 2707.5 119.12 48.131 39.787 79.135 47.709 79.426 28.163 7.5 139.37 304.67
1 56 99.514 2720.6 119.21 51.124 40.133 79.369 47.709 79.426 28.163 7.5 139.65 307.91
1 57 99.579 2725 119.7 48.416 41.762 79.616 47.709 79.426 28.163 7.5 141.34 308.95
1 58 100.31 2727.9 119.59 47.85 44.03 79.288 47.709 79.426 28.163 7.5 144.34 308.9
1 59 97.865 2725.4 119.28 52.182 44.113 80.209 47.709 79.426 28.163 7.5 141.98 325.93
1 60 95.673 2716.2 119.57 58.742 43.097 81.132 47.709 79.426 28.163 7.5 138.77 321.55
1 61 96.347 2710.1 119.88 65.137 40.09 81.173 47.709 79.426 30.486 7.5 136.44 330
1 62 97.888 2699.2 119.74 62.606 40.472 81.026 47.709 79.426 30.486 7.5 138.36 311.76
1 63 100.64 2689.7 120.18 59.076 38.41 80.831 47.709 79.426 30.486 7.5 139.05 312.19
1 64 97.941 2697.3 120.14 61.631 35.582 81.213 47.709 79.426 30.486 7.5 133.52 296.94
1 65 96.53 2710.3 119.58 58.982 37.744 80.544 47.709 79.426 30.486 7.5 134.27 282.16
1 66 97.162 2699.2 119.92 52.492 38.737 79.848 47.709 79.426 30.486 7.5 135.9 296.72
1 67 92.569 2694.5 120.44 53.32 38.926 79.865 47.709 79.426 28.707 7.5 131.5 302.73
1 68 91.868 2693.3 120.17 54.831 36.935 80.118 47.709 79.426 28.707 7.5 128.8 307.33
1 69 92.213 2682.1 120.02 50.232 35.651 80.491 47.709 79.426 28.707 7.5 127.86 287.5
1 70 94.819 2681.8 120.46 44.571 35.115 79.323 47.709 79.426 28.707 7.5 129.93 296.46
1 71 98.222 2694.8 119.01 40.339 36.349 78.353 47.709 79.426 28.707 7.5 134.57 287.33
1 72 96.407 2704.3 118.36 43.613 41.104 79.592 47.709 79.426 28.707 7.5 137.51 295.76
1 73 96.359 2703.9 118.32 42.879 40.411 78.524 47.709 79.426 27.21 7.5 136.77 300.64
1 74 94.911 2697 119.2 45.575 38.996 78.211 47.709 79.426 27.21 7.5 133.91 309.65
1 75 99.719 2695.7 119.74 47.985 37.016 78.562 47.709 79.426 27.21 7.5 136.74 303.09
1 76 97.271 2694.4 119.78 49.219 36.15 79.143 37.982 79.426 27.21 7.5 133.42 299.22
1 77 95.954 2700.6 119.71 47.272 37.001 79.948 37.982 79.426 27.21 7.5 132.95 297.89
1 78 98.849 2700 119.98 49.074 36.411 79.678 37.982 79.426 27.21 7.5 135.26 293.85
1 79 97.287 2698.2 120.41 46.688 35.182 78.928 37.982 79.426 29.534 7.5 132.47 293.98
1 80 97.999 2698.5 120.79 44.541 34.626 79.239 37.982 79.426 29.534 7.5 132.62 295.29
1 81 94.752 2697.6 119.94 42.597 36.52 79.425 37.982 54.75 29.534 7.5 131.27 285.15
1 82 93.638 2697.9 119.88 46.606 37.784 80.111 37.982 54.75 29.534 7.5 131.42 294.8
1 83 92.999 2690.3 119.71 47.547 39.978 79.427 37.982 54.75 29.534 7.5 132.98 302.36
1 84 96.697 2694.4 119.5 46.75 39.11 79.16 37.982 54.75 29.534 7.5 135.81 305.67
1 85 98.057 2688.7 118.89 46.878 39.661 79.548 37.982 54.75 26.702 7.5 137.72 298.32
1 86 97.999 2698.5 119.23 48.019 40.64 79.404 37.982 54.75 26.702 7.5 138.64 301.17
1 87 99.346 2696.4 118.99 50.786 38.012 79.233 37.982 54.75 26.702 7.5 137.36 308.13
1 88 97.244 2697.8 119.69 45.428 38.596 78.527 37.982 54.75 26.702 7.5 135.84 303.55
1 89 101.01 2693.4 120.49 42.716 36.531 78.74 37.982 54.75 26.702 7.5 137.54 299.63
1 90 99.254 2698.1 121.02 44.115 34.009 79.474 37.982 54.75 26.702 7.5 133.26 290.36
1 91 102.58 2704.7 120.47 50.972 36.094 79.756 37.982 54.75 30.098 7.5 138.68 284.01
1 92 98.404 2698.8 120.53 52.161 36.43 80.57 37.982 54.75 30.098 7.5 134.83 290.45
1 93 99.205 2711.9 120.84 52.028 36.695 80.363 37.982 54.75 30.098 7.5 135.9 289.26
1 94 95.471 2697.2 120.44 53.505 38.648 80.938 37.982 54.75 30.098 7.5 134.12 290.52
1 95 91.107 2700.6 121.25 59.708 36.048 81.366 37.982 54.75 30.098 7.5 127.16 305.94
1 96 89.378 2686.3 120.83 57.069 33.741 80.992 37.982 54.75 30.098 7.5 123.12 289.87
1 97 87.349 2673.7 121.01 54.421 36.181 81.227 37.982 54.75 28.651 7.5 123.53 283.82
1 98 88.761 2667.5 119.86 54.853 37.544 80.84 37.982 54.75 28.651 7.5 126.3 284.3
1 99 93.797 2673.9 119.2 56.143 36.531 80.736 37.982 54.75 28.651 7.5 130.33 289.64
1 100 92.799 2678.6 118.79 56.14 38.47 80.421 37.982 54.75 28.651 7.5 131.27 292.61
1 101 96.657 2687.5 118.2 54.537 39.731 79.204 58.498 54.75 28.651 7.5 136.39 299.93
1 102 95.326 2678 118.87 59.017 38.476 79.294 58.498 54.75 28.651 7.5 133.8 298.58
1 103 98.131 2674.6 120.45 62.593 36.871 80.058 58.498 54.75 26.888 7.5 135 292.27
1 104 96.272 2685.7 119.57 61.363 38.63 79.64 58.498 54.75 26.888 7.5 134.9 286.48
1 105 97.31 2687.4 119 60.593 40.342 80.432 58.498 54.75 26.888 7.5 137.65 290.24
1 106 98.711 2688 119.82 51.588 36.517 79.642 58.498 54.75 26.888 7.5 135.23 300.98
1 107 100.28 2691.2 119.45 53.785 39.403 79.178 58.498 54.75 26.888 7.5 139.69 287.17
1 108 98.351 2700.8 119.37 50.206 39.609 79.214 58.498 54.75 26.888 7.5 137.96 303.04
1 109 99.28 2699.2 118.97 53.1 42.662 79.659 58.498 54.75 28.538 7.5 141.94 297.45
1 110 98.286 2695.9 119.22 54.81 41.983 79.728 58.498 54.75 28.538 7.5 140.27 307.47
1 111 95.856 2684.8 119.69 53.724 41.004 79.633 58.498 54.75 28.538 7.5 136.86 307.52
1 112 95.877 2698.7 119.81 47.452 39.143 79.655 58.498 54.75 28.538 7.5 135.02 301.96
1 113 95.294 2691.1 118.72 48.98 44.64 79.677 58.498 54.75 28.538 7.5 139.93 291.58
1 114 97.286 2701.2 118.98 45.821 42.527 79.337 58.498 54.75 28.538 7.5 139.81 308.62
1 115 98.801 2690.5 117.89 48.304 44.918 79.324 58.498 54.75 27.112 7.5 143.72 309.65
1 116 98.472 2698.6 118.39 47.488 43.544 78.931 58.498 54.75 27.112 7.5 142.02 319.05
1 117 98.619 2690.4 118.1 46.463 44.5 78.828 58.498 54.75 27.112 7.5 143.12 312.13
1 118 95.558 2688.7 119.6 40.811 41.972 78.23 58.498 54.75 27.112 7.5 137.53 315.24
1 119 92.319 2692.1 119.46 46.391 40.468 78.839 58.498 54.75 27.112 7.5 132.79 304.04
1 120 90.982 2684.6 119.19 47.184 41.572 79.26 58.498 54.75 27.112 7.5 132.55 299.7
1 121 91.417 2660.8 119.36 49.971 39.606 79.6 58.498 23.27 27.647 7.5 131.02 299.68
1 122 86.434 2654.9 119.04 57.045 42.171 79.866 58.498 23.27 27.647 7.5 128.6 290.92
1 123 89.597 2656.8 118.21 54.203 41.643 79.861 58.498 23.27 27.647 7.5 131.24 300.15
1 124 85.089 2637 118.08 49.678 41.03 79.133 58.498 23.27 27.647 7.5 126.12 302.99
1 125 88.858 2645.4 118.77 47.095 40.264 78.534 58.498 23.27 27.647 7.5 129.12 293.68
1 126 88.052 2633.6 117.75 43.138 38.146 77.785 50.103 23.27 27.647 7.5 126.2 292.04
1 127 89.581 2644.5 118.43 42.876 38.545 77.843 50.103 23.27 20.503 7.5 128.13 287.45
1 128 88.66 2638 117.71 43.782 37.918 77.627 50.103 23.27 20.503 7.5 126.58 284.6
1 129 85.683 2649.7 118.45 38.071 37.243 77.583 50.103 23.27 20.503 7.5 122.93 283.29
1 130 89.738 2640.5 117.91 42.069 35.807 77.031 50.103 23.27 20.503 7.5 125.55 284.55
1 131 94.823 2628.7 118.84 38.226 35.648 77.508 50.103 23.27 20.503 7.5 130.47 283.1
1 132 93.504 2645.6 119.33 40.821 33.302 77.249 50.103 23.27 20.503 7.5 126.81 281.74
1 133 93.244 2660.2 118.6 41.988 33.681 77.725 50.103 23.27 23.856 7.5 126.93 271.26
1 134 94.432 2655.2 118.6 41.629 36.123 77.968 50.103 23.27 23.856 7.5 130.55 275.84
1 135 92.39 2660.7 120.21 41.479 33.912 77.397 50.103 23.27 23.856 7.5 126.3 284.74
1 136 94.452 2654.1 119.92 42.028 34.13 77.957 50.103 23.27 23.856 7.5 128.58 276.06
1 137 92.817 2643.3 119.95 41.668 33.324 78.546 50.103 23.27 23.856 7.5 126.14 273.52
1 138 92.663 2657.5 120.15 38.098 32.677 78.59 50.103 23.27 23.856 7.5 125.34 272.91
1 139 91.746 2657.5 119.37 38.476 35.926 78.689 50.103 23.27 26.388 7.5 127.67 270.2
1 140 89.403 2665.4 120.11 44.887 35.833 78.923 50.103 23.27 26.388 7.5 125.24 274.55
1 141 89.163 2653.6 119.08 52.375 38.09 79.505 50.103 23.27 26.388 7.5 127.25 277.62
1 142 91.648 2653.4 119.37 55.218 37.334 79.876 50.103 23.27 26.388 7.5 128.98 290.2
1 143 92.561 2648.7 119.06 56.521 37.428 79.847 50.103 23.27 26.388 7.5 129.99 281.84
1 144 96.381 2657.6 118.86 53.23 37.517 79.664 50.103 23.27 26.388 7.5 133.9 292.75
1 145 96.113 2657.9 118.48 56.275 36.736 79.586 50.103 23.27 24.836 7.5 132.85 285.47
1 146 92.829 2669.4 118.87 54.442 37.336 79.692 50.103 23.27 24.836 7.5 130.16 282.13
1 147 93.974 2673.1 118.84 53.752 37.347 78.74 50.103 23.27 24.836 7.5 131.32 286.83
1 148 93.198 2662.9 119.23 51.577 39.072 78.836 50.103 23.27 24.836 7.5 132.27 285.29
1 149 92.081 2661 119.46 51.592 38.887 79.312 50.103 23.27 24.836 7.5 130.97 293.1
1 150 91.381 2659.9 119.19 50.754 36.874 79.221 50.103 23.27 24.836 7.5 128.26 291.99
1 151 93.928 2659.5 119.47 50.451 39.161 79.25 64.754 23.27 25.268 7.5 133.09 290.76
1 152 89.836 2658.3 119.11 45.597 39.17 78.22 64.754 23.27 25.268 7.5 129.01 287.96
1 153 90.912 2658.4 118.64 45.333 41.563 78.903 64.754 23.27 25.268 7.5 132.48 289.01
1 154 92.404 2652.2 119.01 52.508 39.642 79.343 64.754 23.27 25.268 7.5 132.05 293.3
1 155 92.227 2643.5 118.59 53.9 39.615 79.314 64.754 23.27 25.268 7.5 131.84 284.44
1 156 90.822 2652.1 118.52 51.209 37.245 79.16 64.754 23.27 25.268 7.5 128.07 288.86
1 157 92.224 2656.7 118.03 51.468 38.567 79.357 64.754 23.27 25.043 7.5 130.79 276.89
1 158 96.406 2634.7 119.31 52.368 36.871 78.702 64.754 23.27 25.043 7.5 133.28 287.82
1 159 93.298 2645.7 119.59 49.285 34.541 78.338 64.754 23.27 25.043 7.5 127.84 279.44
1 160 92.866 2664.4 119.06 47.746 35.695 78.635 64.754 23.27 25.043 7.5 128.56 275.29
1 161 92.888 2659.6 118.93 50.16 38.028 78.767 64.754 50.675 25.043 7.5 130.92 279.24
1 162 86.553 2654.5 119.73 50.499 36.286 78.764 64.754 50.675 25.043 7.5 122.84 288.48
1 163 90.725 2646.7 119.76 50.36 33.639 78.821 64.754 50.675 24.489 7.5 124.36 278.93
1 164 90.672 2636.9 119.56 53.747 33.799 79.402 64.754 50.675 24.489 7.5 124.47 274.53
1 165 92.069 2644.9 119.69 49.076 32.729 78.981 64.754 50.675 24.489 7.5 124.8 274.02
1 166 90.847 2640.5 118.74 49.33 34.483 78.83 64.754 50.675 24.489 7.5 125.33 270.86
1 167 91.609 2655.2 119.21 46.597 33.587 78.366 64.754 50.675 24.489 7.5 125.2 271.44
1 168 91.026 2650.2 119.35 53.175 33.168 78.419 64.754 50.675 24.489 7.5 124.19 272.86
1 169 92.363 2656.7 119.19 44.445 35.555 78.047 64.754 50.675 22.992 7.5 127.92 277.79
1 170 89.873 2650.9 119.21 41.283 34.675 77.754 64.754 50.675 22.992 7.5 124.55 276.17
1 171 86.762 2654.9 119.34 42.104 35.384 77.879 64.754 50.675 22.992 7.5 122.15 273.51
1 172 92.888 2645.3 119.39 45.144 35.631 78.499 64.754 50.675 22.992 7.5 128.52 277.38
1 173 92.435 2632.7 119.45 47.128 34.174 78.269 64.754 50.675 22.992 7.5 126.61 271.35
1 174 90.699 2651 119.51 50.918 31.232 78.835 64.754 50.675 22.992 7.5 121.93 274.43
1 175 92.546 2646.2 118.26 44.914 35.908 78.469 64.754 50.675 23.427 7.5 128.45 262.96
1 176 93.915 2655.2 119.19 46.705 35.322 78.358 65.866 50.675 23.427 7.5 129.24 278.57
1 177 91.84 2652.6 118.5 47.212 37.232 77.544 65.866 50.675 23.427 7.5 129.07 283.53
1 178 93.46 2653.9 119.14 44.763 37.002 78.146 65.866 50.675 23.427 7.5 130.46 289.2
1 179 92.847 2657.3 118.82 48.229 37.413 78.302 65.866 50.675 23.427 7.5 130.26 280.66
1 180 92.685 2669.5 118.58 44.85 38.085 78.393 65.866 50.675 23.427 7.5 130.77 289.13
1 181 93.465 2666.6 117.94 39.513 41.273 77.693 65.866 50.675 24.232 7.5 134.74 289.55
1 182 96.455 2661.2 118.77 39.763 40.083 77.551 65.866 50.675 24.232 7.5 136.54 301.57
1 183 99.399 2664.9 119.08 38.868 37.743 77.634 65.866 50.675 24.232 7.5 137.14 295.55
1 184 99.582 2669.4 119.45 39.089 36.447 77.981 65.866 50.675 24.232 7.5 136.03 285.3
1 185 98.319 2676.7 119.74 39.776 34.531 78.062 65.866 50.675 24.232 7.5 132.85 285.55
1 186 94.579 2687.8 120.14 42.485 34.852 78.081 65.866 50.675 24.232 7.5 129.43 276.55
1 187 98.121 2675.9 120.14 47.888 38.532 78.84 65.866 50.675 28.8 7.5 136.65 282.76
1 188 99.976 2662.8 120.39 47.399 36.309 79.206 65.866 50.675 28.8 7.5 136.29 292.23
1 189 100.29 2674.2 120.74 44.055 35.588 79.253 65.866 50.675 28.8 7.5 135.88 286.57
1 190 102.67 2683.8 119.96 41.267 36.075 78.887 65.866 50.675 28.8 7.5 138.74 278.55
1 191 104.03 2674.9 119.87 40.248 38.48 78.844 65.866 50.675 28.8 7.5 142.51 278.31
1 192 106.07 2680.7 121.03 37.987 33.962 78.139 65.866 50.675 28.8 7.5 140.03 293.23
1 193 108 2687.4 120.76 42.118 35.652 78.612 65.866 50.675 29.683 7.5 143.65 273.79
1 194 106.4 2703.1 121.41 38.175 34.539 79.202 65.866 50.675 29.683 7.5 140.94 277.93
1 195 109.69 2700.4 120.98 34.872 36.693 78.751 65.866 50.675 29.683 7.5 146.38 271.37
1 196 106.18 2698.9 121.89 39.924 35.413 79.239 65.866 50.675 29.683 7.5 141.59 281.77
1 197 108.9 2702.2 122.2 42.647 35.375 79.777 65.866 50.675 29.683 7.5 144.28 274.92
1 198 108.32 2689.1 122.3 43.451 34.596 79.894 65.866 50.675 29.683 7.5 142.91 278.88
1 199 112.01 2702.3 122.74 45.161 33.189 80.563 65.866 50.675 32.786 7.5 145.2 272.45
1 200 115.05 2716.4 121.81 45.568 36.731 80.659 65.866 50.675 32.786 7.5 151.78 262.51
1 201 113.87 2723.3 121.9 45.586 35.655 81.159 42.67 50.246 32.786 7.5 149.53 280.1
1 202 110.55 2728.8 121.92 50.958 35.522 81.124 42.67 50.246 32.786 7.5 146.08 288.92
1 203 105.75 2728.6 122.58 52.684 34.386 80.995 42.67 50.246 32.786 7.5 140.14 286.37
1 204 108.01 2721.4 123.48 51.708 32.152 81.095 42.67 50.246 32.786 7.5 140.16 279.2
1 205 104.42 2705.9 124.47 53.009 32.439 81.735 42.67 50.246 38.164 7.5 136.86 276.31
1 206 105.58 2715.1 123.47 46.624 32.82 81.946 42.67 50.246 38.164 7.5 138.4 270.8
1 207 105.76 2705.9 122.73 44.799 32.886 82.685 42.67 50.246 38.164 7.5 138.65 271.74
1 208 100.25 2701.7 122.53 44.413 33.287 81.806 42.67 50.246 38.164 7.5 133.54 274.14
1 209 96.262 2709.4 122.61 46.618 33.271 80.886 42.67 50.246 38.164 7.5 129.53 279.04
1 210 95.965 2694.3 122.29 42.28 32.878 81.131 42.67 50.246 38.164 7.5 128.84 277.4
1 211 97.713 2685 122.66 46.441 33.435 80.852 42.67 50.246 32.42 7.5 131.15 280.11
1 212 98.06 2692.2 121.07 48.695 36.947 80.678 42.67 50.246 32.42 7.5 135.01 279.35
1 213 97.908 2695.4 119.47 44.684 40.05 81.431 42.67 50.246 32.42 7.5 137.96 285.02
1 214 94.33 2688.2 120.09 41.008 39.53 79.942 42.67 50.246 32.42 7.5 133.86 298.97
1 215 91.333 2692 119.9 44.8 37.838 79.286 42.67 50.246 32.42 7.5 129.17 297.34
1 216 93.314 2681.6 119.82 44.542 39.233 79.452 42.67 50.246 32.42 7.5 132.55 294.9
1 217 90.164 2671 120.09 42.347 37.402 79.64 42.67 50.246 27.743 7.5 127.57 290.18
1 218 86.418 2672.2 119.8 44.463 36.497 79.388 42.67 50.246 27.743 7.5 122.91 292.65
1 219 89.097 2657.9 119.44 42.427 36.349 79.524 42.67 50.246 27.743 7.5 125.45 290.57
1 220 90.599 2652 119.79 44.942 34.341 79.013 42.67 50.246 27.743 7.5 124.94 288.97
1 221 91.163 2657.7 118.77 44.178 35.772 78.291 42.67 50.246 27.743 7.5 126.94 285.6
1 222 88.302 2664.8 117.94 43.733 36.76 78.915 42.67 50.246 27.743 7.5 125.06 286.63
1 223 87.43 2671.6 118.59 48.192 37.423 78.936 42.67 50.246 23.845 7.5 124.85 285.51
1 224 85.83 2661.1 118.67 57.262 37.019 78.864 42.67 50.246 23.845 7.5 122.85 290.48
1 225 83.397 2651.8 119.09 52.566 35.602 78.704 42.67 50.246 23.845 7.5 119 295.53
1 226 84.041 2650.8 119.02 50.48 34.113 78.582 41.215 50.246 23.845 7.5 118.15 291.59
1 227 83.741 2637.7 118.51 47.108 34.719 78.407 41.215 50.246 23.845 7.5 118.46 282.59
1 228 84.545 2651.1 118.37 49.164 33.7 78.786 41.215 50.246 23.845 7.5 118.25 287.76
1 229 86.738 2643 117.75 46.124 35.722 78.149 41.215 50.246 21.383 7.5 122.46 281.47
1 230 92.319 2638.1 117.9 44.084 36.226 77.77 41.215 50.246 21.383 7.5 128.55 290.14
1 231 91.094 2657.9 118.4 46.254 35.232 77.579 41.215 50.246 21.383 7.5 126.33 288.47
1 232 91.145 2668 118.32 42.41 34.894 77.7 41.215 50.246 21.383 7.5 126.04 278.8
1 233 91.856 2651.2 119.38 40.096 32.477 77.262 41.215 50.246 21.383 7.5 124.33 284.93
1 234 92.125 2662.8 120.14 39.734 31.986 77.55 41.215 50.246 21.383 7.5 124.11 273.91
1 235 89.448 2655.6 119.43 34.633 30.895 76.983 41.215 50.246 25.709 7.5 120.34 272.11
1 236 89.31 2660 120.67 33.036 29.653 77.976 41.215 50.246 25.709 7.5 118.96 271.31
1 237 90.374 2648.8 120.63 35.241 30.925 77.987 41.215 50.246 25.709 7.5 121.3 266.43
1 238 90.308 2650 120.28 35.558 32.55 78.08 41.215 50.246 25.709 7.5 122.86 269.48
1 239 90.233 2660 119.34 37.825 32.825 78.288 41.215 50.246 25.709 7.5 123.06 273.35
1 240 90.463 2660.1 119.47 34.435 32.794 78.229 41.215 50.246 25.709 7.5 123.26 274.05
1 241 94.778 2660.5 120.03 35.407 32.671 77.85 41.215 46.123 25.466 7.5 127.45 278.84
1 242 94.551 2657.4 119.97 39.692 31.988 78.07 41.215 46.123 25.466 7.5 126.54 273.49
1 243 88.629 2672.5 119.98 43.399 32.697 78.209 41.215 46.123 25.466 7.5 121.33 269.19
1 244 87.944 2667.5 120.21 42.305 31.271 78.699 41.215 46.123 25.466 7.5 119.22 276.28
1 245 84.065 2650.9 120.5 41.491 32.453 78.276 41.215 46.123 25.466 7.5 116.52 276.17
1 246 77.371 2644.6 120.6 44.246 30.705 78.538 41.215 46.123 25.466 7.5 108.08 276.22
1 247 76.307 2635.3 119.53 42.963 33.358 79.174 41.215 46.123 23.615 7.5 109.66 265.18
1 248 80.877 2620.6 119.07 39.287 34.083 78.795 41.215 46.123 23.615 7.5 114.96 272.91
1 249 80.616 2613.9 118.37 38.48 34.153 78.159 41.215 46.123 23.615 7.5 114.77 279.87
1 250 79.166 2634.6 117.05 46.702 33.01 78.932 41.215 46.123 23.615 7.5 112.18 279.37
1 251 84.006 2630.5 116.88 45.921 37.765 77.909 67.565 46.123 23.615 7.5 121.77 283.34
1 252 84.671 2625.3 118.07 51.175 35.306 77.137 67.565 46.123 23.615 7.5 119.98 279.96
1 253 87.34 2625.1 117.64 49.28 36.834 76.616 67.565 46.123 18.482 7.5 124.17 277.64
1 254 88.652 2638.5 117.39 50.197 37.584 77.529 67.565 46.123 18.482 7.5 126.24 278.86
1 255 88.757 2644.6 117.04 47.885 38.8 77.384 67.565 46.123 18.482 7.5 127.56 288.03
1 256 89.181 2648.3 117.48 48.963 39.277 77.136 67.565 46.123 18.482 7.5 128.46 287.07
1 257 92.352 2649.6 117.96 57.19 39.084 77.44 67.565 46.123 18.482 7.5 131.44 293.89
1 258 94.235 2652.3 117.9 56.808 38.673 78.145 67.565 46.123 18.482 7.5 132.91 285.79
1 259 95.11 2661.7 117.68 53.575 39.745 78.147 67.565 46.123 21.981 7.5 134.86 283.11
1 260 91.544 2671.5 117.94 53.018 40.711 78.009 67.565 46.123 21.981 7.5 132.26 289.03
1 261 94.634 2667.6 118.03 53.439 40.976 78.027 67.565 46.123 21.981 7.5 135.61 293.82
1 262 92.82 2666.6 118.69 57.672 39.237 78.387 67.565 46.123 21.981 7.5 132.06 294.18
1 263 96.148 2681.1 119.11 53.484 39.847 78.898 67.565 46.123 21.981 7.5 136 291.98
1 264 94.019 2676.7 118.04 46.923 42.179 78.591 67.565 46.123 21.981 7.5 136.2 296.72
1 265 94.46 2684.6 118.1 45.973 43.423 78.887 67.565 46.123 24.045 7.5 137.88 301.2
