P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15
0.22970793176336168,0.29666375698707764,0.18027279249489184,0.15140263147003055,0.14009067474870235,0.1527742234484694,0.1722894030433532,0.19406923733205936,0.13281075126828631,0.21547640397135087,0.22261229607369296,0.21066006967174095,0.14508429266261563,0.16674207784473596,0.17879935837158903,0.2023126247039077,0.2970801492216119,0.20919676816098634,0.16737634550048097,0.1394834658949255,0.17143446985179137,0.1839704742213472,0.19805898963660404,0.28060545003810455,0.24617235275898813,0.25903027604669343,0.26516127049935345,0.13221295672583178,0.29380744852583257,0.1595551362165791,0.28030472472361306,0.23931398904118462,0.3051397923044997,0.22495113239101477,0.20369584887658224,0.21416700557477802,0.15198494193426265,0.23414288669491257,0.3506786065566303,0.2222381611057822,0.11674438617320149,0.22797583126621726,0.12435073540566607,0.15638062159081634,0.12631719356702426,0.23978673426137742,0.22019302189400702,0.26253449479215313,0.21323622346275262,0.2134701905464136,0.22435887560671283,0.10895411330018342
0.131288320341955,0.252806218488538,0.26171404450758917,0.193645645325227,0.14906235985083255,0.2024807543799659,0.22730210813172977,0.23339467714753726,0.17414295221220946,0.30673403408427014,0.3252661542231653,0.18526416994402706,0.29805167097464697,0.26343111448302925,0.30292623134038754,0.1667671591330173,0.28425444037443703,0.23393092016101125,0.16056782633623223,0.22028350959635024,0.2519961309861073,0.2177905257236854,0.28852457503565543,0.22489825873778024,0.11544694772151558,0.17532859780228088,0.15889001891089075,0.1579411864949481,0.21504361951334625,0.2720356886871656,0.1493720773880396,0.23255137899311423,0.26521018667913004,0.16145954705639667,0.20483166094177552,0.29103602416168023,0.2553105268308962,0.18033357096038016,0.26580492161357683,0.409667967593337,0.23382593538544016,0.19458465293741087,0.17523285704542696,0.18923934204205617,0.2054850942123709,0.2452194777351735,0.27469263072282607,0.2698622266388553,0.27852885208193184,0.16257529922369562,0.27745308334553614,0.23886566962726927
0.20459310321527746,0.25350106744462886,0.26721797301765604,0.15350399894869254,0.2689400106095156,0.3089287034550112,0.23703812077225603,0.271762112274901,0.23572310898354676,0.19474558018066182,0.2892968395509069,0.21693679135454574,0.3348919410953914,0.3154698149015197,0.3049394572188773,0.21866473110762502,0.20881748663837754,0.20194839517920196,0.198703002858547,0.30361081044010796,0.17997938552165188,0.3208867565337658,0.2174187055823911,0.10750899876384468,0.2352743175046173,0.2640730654566298,0.2603553691158273,0.22757861247387076,0.2717262742192514,0.22027510021183228,0.20266978207294806,0.2922021899463868,0.21607800006283845,0.21939870632471553,0.4853311553530737,0.16706452466726945,0.21669179499626473,0.2859946018966227,0.34584618392647387,0.3047381368506693,0.26935936350720324,0.2339916670775139,0.2304729445174224,0.2322355164923543,0.24961655297087887,0.19273434814790255,0.20570798745551422,0.23882225085342101,0.29202542851744717,0.2849595656843109,0.3496385664413252,0.2050844967107394
0.20729777456433535,0.27811247983114684,0.33875586760848986,0.20774741855925363,0.2421010929542011,0.26518356718135366,0.2379797874606302,0.16257199496145935,0.3043675415601805,0.310675034313203,0.322696347375266,0.2053361788831053,0.15419295865238253,0.23804225033724946,0.28046376444244314,0.2577703545924922,0.2899467762100295,0.18973737458992296,0.23393761337585506,0.3182456508378922,0.2833437773354464,0.15675993203643776,0.22888769682878915,0.257045628368811,0.19736203420338433,0.24380236401486233,0.30098843801287944,0.1351657738480352,0.3149035720807596,0.34279499794993024,0.2418828587841626,0.29934619729018563,0.19323727485724132,0.3087796685920882,0.23477769668556575,0.25494050280627156,0.20344541042792852,0.2908821897124834,0.2711993964858778,0.34814404913252367,0.2239300879343115,0.32656841351948096,0.26594052039717486,0.2380657617783658,0.16736343902218023,0.2525533987016498,0.3180135687274226,0.303335107922184,0.247949940555293,0.23393370723439535,0.2946296311888087,0.2569913832962648
0.2275756765283066,0.3231877733523173,0.41957980992268823,0.2649387433565306,0.30822958092229286,0.2224785358315726,0.24297864245843706,0.3060457299769342,0.19936217877440682,0.2889764747094068,0.24928596959948437,0.2703963397915177,0.33503741121423786,0.17771092437128352,0.35524931181618047,0.2753608435951985,0.28113755435537596,0.3307545396352168,0.2273020127806307,0.26016681510236367,0.26938531330318366,0.23094757681759942,0.3144431144482626,0.28863703627585846,0.16393861993208442,0.3288570550049136,0.27296572794797913,0.17958422425098056,0.35191276189823684,0.27550729624098935,0.3106108573678335,0.3558481591804151,0.40359515163283144,0.36320053743376796,0.30996483706963646,0.2969161812323664,0.2945456376272575,0.34761610393886955,0.40171757186750373,0.41373885120709153,0.1763619981069651,0.3289902052520893,0.24320635655871664,0.21147649759268122,0.260497210335906,0.18168590837040238,0.25266948364909153,0.29853702505727087,0.35143485905259075,0.17539026392380824,0.2970976968942322,0.32410134245890665
0.17398127986383616,0.2616559724813157,0.26719779473104005,0.258532579398715,0.3902577296408917,0.366715513991346,0.20213016629669883,0.2773663126603809,0.24183537991805998,0.34121957118965474,0.3402342925261585,0.35491056021304357,0.3654092031843157,0.21566838870544663,0.2683408347260639,0.2976621986162959,0.35023397296173137,0.3043238716943172,0.21965389293869783,0.23696021042110613,0.3238324105487373,0.2769326423803359,0.41829970390964205,0.29527966702813574,0.28805957611445093,0.2742953895223459,0.3221166546632139,0.20007440486312134,0.3535608227924427,0.2578688865954276,0.3194716189150639,0.37538714027636144,0.30874758845416456,0.3143984769910504,0.22112727640368662,0.30268793938439154,0.28833595746662055,0.3856731769187097,0.3801268897223212,0.3121291844229723,0.30748946259577364,0.37208993801715723,0.27529219417566086,0.30082135169635627,0.27436057337721986,0.23563970858279779,0.3013792147234398,0.41048342739723687,0.3637401936163448,0.23509188686263413,0.31826944469114754,0.19038783319309047
0.2675954044040208,0.3200851352301517,0.3206480276603287,0.23751289328022362,0.2595749396445922,0.36014005868010696,0.28037246793750376,0.3430536204405434,0.29447536139814684,0.3044121133508572,0.3418602219407802,0.32035481616203093,0.34836452825308406,0.2728726847244396,0.36105315773181657,0.2571934264522277,0.2516247601234484,0.3670605849292635,0.29559803716499766,0.29896105860683947,0.18806348399040412,0.279473812777142,0.44214951827216803,0.3435148602949203,0.3063965451664397,0.37302808777871094,0.3451607102864316,0.2550112517418323,0.27860111249953284,0.4307462907189719,0.34689740588651125,0.38722271032866923,0.32612060115619207,0.30278417784252865,0.42053108294549096,0.3641935348375199,0.23861283539208944,0.4052740281121537,0.3818877864024471,0.42262552746101967,0.2675074306769909,0.33505154938893533,0.3007458045739966,0.30137327346207293,0.3640839163830708,0.37527256754332294,0.3206400510654638,0.3384778554873731,0.38767063828213083,0.31103014611186863,0.3642713900684372,0.1946190677072327
0.34694215230631037,0.2695496758765627,0.3837845335204648,0.2940988563782624,0.2545155073191635,0.369973515649002,0.3099869896230162,0.3650322241699718,0.2668936518065122,0.39944286458139655,0.3078587851400813,0.38281865960546274,0.3814608402156825,0.297164486791179,0.3342388396596012,0.26816815001671,0.271392278539469,0.32175019470258576,0.32053579548358613,0.31637326394376986,0.2523535073783948,0.42894123839899456,0.318892108153885,0.3225010956302172,0.29540788268235746,0.34664136574165466,0.4062630260533544,0.2501535598332094,0.2624160256731236,0.38441416247720334,0.31276715695916857,0.3262262647736689,0.29295958800013905,0.3048963228656598,0.3652139817800364,0.26611633825156444,0.2846563359882187,0.2781111993544267,0.31632262694677316,0.3820368412945783,0.278541163231093,0.29804271537287164,0.2987259814173572,0.379255286417999,0.4048755473933172,0.251652176601665,0.4063561586558184,0.46867594917762023,0.4529886163090696,0.2956924276692833,0.4051046473148686,0.32568768019699856
0.4628904347898638,0.3928234835359519,0.34014840318919,0.3345537270229577,0.34345210622536954,0.39816272932563074,0.3620678872345262,0.42495556603334,4.9176798346026205,0.38010245716572705,0.4281391751483312,0.4317617906610144,0.3976866998141292,4.875207370381171,0.4600340344041849,0.22893628442291908,0.40773435357391985,0.3484172705562728,0.3163272141133011,0.3812604009457771,0.3184559295190645,0.4362356568999005,0.3845929804648948,0.4077999833485866,4.965922448549214,0.3276671484520523,0.37262781317786436,0.26679746520586445,0.3223873171820515,4.990343908886984,0.2695232801027933,0.519154613029914,0.37543662226893915,0.3940910641576671,0.4415504633623615,0.3099258095859737,0.2595099856006615,0.3736068272424589,0.36225340639292064,0.426575293173146,0.36496600746375113,0.41389816290442766,0.30242489987760146,0.21063212441790147,0.35803691354476186,0.3272737300433866,0.39261451630742394,0.4219537684500354,0.4650307908353146,0.3079855555159168,0.440640511752134,0.21243877647220522
0.37235335834408506,0.4249561335485814,0.45545288176060544,0.21214161017723754,0.40872995743360147,0.5012731258829589,0.4714231327315279,0.43046857340902084,0.23267566780876742,0.35070491905519047,0.3642816133594214,0.3485906952215034,0.4350416009502502,0.32814065049051216,0.44913036916748605,0.3511413170946591,0.28519197440714045,0.4149899961370385,0.24450386531264573,0.3726850439340107,0.45297817867391726,0.42271331375064103,0.5496626356421956,0.32688399417942476,0.289911780333075,0.39753063603540345,0.3393379885957208,0.2641714504493826,0.3809687851487596,0.37490249312451673,0.3459751677369933,0.35727360107803474,0.3486890177738498,0.4236711185572712,0.3747484938202852,0.41338354217063433,0.33433155872702225,0.33937082074740405,0.4426614279485692,0.44534931509720677,0.34469519772340784,0.42177183361992054,0.3387852190712601,0.3395112654285123,0.35630462573071353,0.2742743013689487,0.3566723216287238,0.3500920012655635,0.5210055189433824,0.3551364465098801,0.3016063417668644,0.31079604085503365
0.3763370050240501,0.38801367477833143,0.4792731992642687,0.38828171062218764,0.32199597103255784,0.5098358665852788,0.36108393209086864,0.44821514803660495,0.34892863593148116,0.40325774198627523,0.39041764665407486,0.38751136148329945,0.35646811764888037,0.320695237447391,0.48437556316532493,0.39530431978048197,0.3812882473504288,0.43485738701351556,0.312377044197258,0.35911749400045795,0.33988564633635543,0.38082388079208646,0.4148873782583592,0.46627091934003195,0.38819518469804853,0.3171113870404951,0.3931006431588146,0.2587030759578114,0.35396981250139736,0.3437028404929882,0.4735280334813585,0.4503321651143124,0.3242102547750716,0.32747935867983563,0.3621668048538116,0.31308299299743175,0.37529292087358,0.5579873114589222,0.42374554992352437,0.49181686598593816,0.29964863231270383,0.4434824829590089,0.33501105254767616,0.37719584435194636,0.3637354308022894,0.3781476417147423,0.506895588052881,0.35052088907696155,0.4786217461572913,0.3801238124044099,0.4813885475560423,0.31871980318598786
0.36189022108277347,0.510283803472438,0.48566265256497654,0.32907221226831795,0.3881293328077734,0.3851108976304031,0.3591510409212545,0.4710081000484274,0.36327466722911955,0.4109010638724379,0.467130251599168,0.524089021505738,0.49047671926526415,0.3036229040100466,0.44549771431685325,0.43805274294406127,0.39335553370739756,0.4568735501576326,0.31549022628169776,0.4706804185868288,0.38904308150946276,0.49890362761471846,0.5514556189001895,3.800162633063249,0.37747521784345894,0.4055533084760918,0.4244312768125777,0.3574070305165675,0.32828586123513454,3.841878577902917,0.3910838270389083,0.4235576272000846,3.676991986095311,0.44896841526171394,0.42651208983952293,0.45753571773842056,0.23675092675144993,0.4432301990250028,0.48051094024789515,0.5115199790199451,0.25451805694397117,0.3806738555564952,3.722957708835004,0.38490101747021926,0.31641617281841394,0.40640088048415457,0.40043354268134157,3.7695550668161646,0.5291142536734297,0.3177311506842554,0.3882751006145966,0.38163278249585625
0.37492989889897127,0.38953467577762485,0.48992148026314225,0.38257776121933634,0.47212452562776963,0.5193383482559419,0.39290416258199257,0.43117170848132,0.40217009829857303,0.46618820304551467,0.45819786895831455,0.5062693642565058,0.4601073312912477,0.37044213617948996,0.5314921505472733,0.38843738249768145,0.45243777198344515,0.4208233657378165,0.46019440049920113,0.44100860501509237,0.5205435093198727,0.37200828721551404,0.5402410053184412,0.3966992456570207,0.42578114132917644,0.4697023301750395,0.42151867953970673,0.32463393616567626,0.36702902684325966,0.4790713264200153,0.44977887670328165,0.5194161851494884,0.4324832515249401,0.39107898863557056,0.551760461561104,0.4580242557253026,0.32467555381042434,0.5017311940146598,0.4586339510899938,0.47787106374576166,0.3320995039789292,0.43779895458763907,0.41130831011780633,0.3369241833963902,0.31151006763273154,0.43133177710020393,0.4220092239209502,0.5689156949687403,0.4954500246487582,0.45733041214816467,0.4191212874496013,0.34654452942217245
0.4694328736170681,0.39666202418840496,0.5667884119664924,0.4364391201485922,0.33904093042735495,0.475824339122215,0.45441579979860747,0.43582321943318114,0.3622367909782961,0.40141383702407774,0.49349688749481885,0.3687808197415027,0.4761145086992413,0.4579465579084626,0.45929626720032185,0.35063028844760114,0.4376870082888042,0.4847243731146037,0.39532918914273407,0.4741042038720903,0.45189802992376726,0.5775967432182327,0.5717582315450872,0.4153719643349138,0.3679464433404865,0.3833872876259646,0.4905501527213906,0.38691247021422714,0.5962107102259155,0.5242258090729673,0.4626052862484498,0.5276393123031837,0.5064301980927082,0.3962688397502506,0.5338269151673022,0.4910408006670637,0.4754954880437706,0.4709003274395286,0.5239436513635503,0.53429051393023,0.3862863666789634,0.44275181159536603,0.4091068020808295,0.29617908137658855,0.30639040577474486,0.4352277461245384,0.45567344421209105,0.5849965217707633,0.5359140318970077,0.40634658516613475,0.4775703048888775,0.4205057954878457
0.45356171692940267,0.49997284591166075,0.4605325655734569,0.32311567113140316,0.4493445948557361,0.49995952531992893,0.49412087729989296,0.49529199741477326,0.41813240799096146,0.4774239545842755,0.4942854533345957,0.48992599738304327,4.739034087789703,0.4308592206401378,4.710391262524743,0.3197191081180869,0.4413868998225575,0.5276836108748659,0.39106199881377246,0.38424896939813286,0.4907343537968697,0.4551603793379523,0.5104920954213042,0.5001016603530908,4.562940526561221,0.3623717720014143,0.5074789493732124,0.3146748687355689,0.45282261635354176,0.5525532938065583,0.487196441931636,0.5331917729874694,0.3682837144812152,0.44920369829986934,4.6676584769084695,0.44870986126190193,4.613748066183241,0.3353959491403742,0.4903004986652058,0.4325363749203205,0.4090300307019123,4.752537798417897,0.41741244342727424,0.4559506950413866,0.40761122309912945,0.4997085467580832,0.43564569064892383,0.5528025288082463,0.5764996119902237,0.4504683481508338,4.755974485927846,0.3584568924158071
0.4240052142887046,0.5597787717522701,0.5413803821416542,0.37119289956912704,0.4272920403259834,0.40853962169999575,0.5188606661243724,0.5055113527271861,0.37537179146010097,0.5169538336259788,0.5944392267739702,0.4885755185912505,0.4425539538782504,0.42111134380713605,0.5475471459540895,0.47211474183075314,0.44607813630462007,0.48503239990208763,0.39261406915408803,0.3672612474769804,0.43274383361073654,0.4949882237928272,0.5323278977968586,0.43852860865836785,0.3904626377370485,0.3927170785383724,0.5240098319115027,0.35114044723739934,0.5715139358389287,0.5228109436898416,0.4295117466754751,0.6382126888358579,0.40216175130045595,0.5239227363300829,0.4243355687151301,0.5157065542300697,0.5057870609492886,0.44583886772224607,0.5655607241231677,0.619747075659132,0.33026358319263194,0.5504841775933046,0.4979041570321885,0.3693599264704804,0.37742744823743213,0.41703189584533584,0.5433363507567216,0.528436568040155,0.5436529889465895,0.45076235440336027,0.461370048524714,0.3654362110524437
0.4212961036514447,0.6100904735337914,0.5207642909300798,0.40704012223768143,0.477041445996491,-2.098301572462981,0.541389749105094,0.47052222288403867,0.36187615992154765,0.5169373005756929,0.4966004734420756,0.5476533080188276,0.44684205114691616,0.4602097873190735,0.5298183148308144,-2.255379503203461,0.43229464812132035,0.48244245053956275,0.42961520911117446,0.4343776772228463,0.5407303166729037,0.5051172717733771,0.5277444345634061,0.49138267197512747,-2.1640578400687476,0.5945944264607548,0.4935516081364627,0.3873356597376568,-2.1135886963464072,0.5705327079972488,0.5552422410974222,0.6382174452911408,0.459666393272531,0.5070783956450494,0.5491023708042297,0.4494440703299788,-2.2263959314346473,0.4683925991947944,0.5123889588800574,0.6756921595362481,0.37334968354197867,0.5458682022949134,0.4435858752455742,0.39299636636399765,0.4698175693148853,0.40800788041029523,-2.1142777429749118,0.5650016195957716,0.592140645527867,0.44161793913462566,0.5165192955378679,0.4440667831636283
0.4806871345196948,0.5212093362138609,0.621564191845259,0.39691356925493965,0.5226705480427579,0.4882086975137986,0.5658264266458709,0.523090161654087,0.36854144759106383,0.6005243412537968,0.5384598195296799,0.48666191644739704,0.5366741004496349,0.40436971990429965,0.6320531474707509,0.43340502296654854,0.49046670101011386,0.5928964700866324,0.4885680115667267,0.49980536947618553,0.5650785446262596,0.4912125243695439,0.633121387903997,0.5890555380889371,0.48933984211942405,0.5427408908510225,0.5636116688694915,0.405834043508446,0.5559921594501914,0.6583354654624826,0.52723160016931,0.5866719058784753,0.450896983614788,0.5227937372956977,0.6394048330306554,0.5049733945217312,0.4268697392025845,0.5006181445661576,0.5652160107783245,0.6210462950940633,0.27217459061026655,0.6154503069681976,0.5142692042178314,0.5252541003703798,0.38883619461440905,0.4475665334075122,0.5408234110661427,0.6165758060848933,0.5454347443988885,0.5237512666191191,0.5795453637923358,0.4637515851241816
